Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1RQX0lUyIewT7PdeyvaxpG,"Boy With The Sun Song","Boy With The Sun Song","Lucy Lu",2020-04-16,160645,26,false,,2021-10-18T21:09:56Z,"","Independent",0.612,0.0672,4,-19.455,1,0.0456,0.956,0.0446,0.112,0.212,126.815,4
spotify:track:6tRLsc81sNWEnU38DbC0Qb,"Park 566","Rainbow Beach","Woody Goss",2021-09-24,153837,15,false,,2021-10-15T18:04:06Z,"","sapsucker productions",0.652,0.418,4,-11.011,1,0.0488,0.753,0.797,0.264,0.864,82.976,4
spotify:track:53qUC0o9yXmLWaoVSouYFm,"Thoughts on Ray Vibrations","Rainbow Beach","Woody Goss",2021-09-24,230733,21,false,,2021-10-15T17:53:55Z,"","sapsucker productions",0.464,0.246,11,-14.965,1,0.0418,0.756,0.874,0.0985,0.34,163.078,3
spotify:track:7565wUzDX6PHPBS0T2pqbf,"Somewhere","Rainbow Beach","Woody Goss",2021-09-24,210086,17,false,,2021-10-15T17:38:30Z,"","sapsucker productions",0.748,0.528,10,-10.718,0,0.0715,0.123,0.764,0.123,0.872,131.962,4
spotify:track:19NKbRV1zevCIzePp88Wzh,"Henny in the Hamptons","Twenties","Bren Joy",2019-05-17,197375,48,false,,2021-10-07T02:03:00Z,"","Warner Records",0.631,0.634,1,-6.786,0,0.115,0.634,0,0.168,0.479,87.903,4
spotify:track:6GT0EGXSMiS4s5X9v0EvfG,"Escapism (feat. AJ Michalka, Zach Callison & Grace Rolek)","Steven Universe, Vol. 2 (Original Soundtrack)","Steven Universe;Zach Callison;Grace Rolek;AJ Michalka",2019-04-12,121501,69,false,,2021-10-06T16:59:54Z,"","Cartoon Network / WaterTower Music",0.482,0.0821,0,-16.88,1,0.0479,0.962,0.014,0.0993,0.306,80.01,5
spotify:track:79NCNvyJMKSCVSGQZjSLf4,"Something To Believe In","Who Are You Now","Madison Cunningham",2019-08-16,237493,31,false,,2021-10-04T21:47:44Z,"","Verve Forecast",0.421,0.129,3,-11.315,1,0.0342,0.893,0.00000543,0.095,0.133,118.383,4
spotify:track:2Kp5p8jiWH42gJVv4cHNBZ,"I Never Like It When You Leave","I Never Like It When You Leave","Micah Edwards",2020-08-20,194203,42,false,,2021-10-04T21:44:13Z,"retro soul","Sundae Sauuce",0.665,0.456,5,-9.745,1,0.0331,0.804,0.0207,0.14,0.823,112.056,4
spotify:track:1j800qQ0uge8cVdw9BQ3dp,"Desert Song","Desert Song","säje",2020-05-29,235474,38,false,,2021-10-04T21:40:05Z,"vocal jazz,soul jazz","sajevoices",0.354,0.167,3,-14.403,1,0.0341,0.948,0.00000344,0.121,0.239,137.844,4
spotify:track:3R1DPDoWdFdPeBj4aLwqBo,"Bemyself - from Hansa Studios, Berlin","Live Vol. 1","Parcels",2020-04-29,268799,55,false,,2021-10-04T18:02:39Z,"indie soul","Kitsuné Musique",0.913,0.533,9,-9.211,1,0.0389,0.268,0.0069,0.118,0.811,112.951,4
spotify:track:0Er2jzxpETgTu4O8WIvRqA,"Dusk","The Great Escape","Blue Wednesday;Soul Food Horns",2020-01-06,162371,36,false,,2021-10-04T17:53:39Z,"lo-fi hip hop,lo-fi,lo-fi beats,jazz beats,jazz rap","Chillhop Music",0.601,0.116,11,-27.638,1,0.0545,0.897,0.947,0.0821,0.0397,90.67,4
spotify:track:6K5w15Q6yccYgd2ZK4Iumn,"Twenty Two and Some Change","Guess I’m Grown Now","Stephen Day",2019-10-11,174240,0,false,,2021-10-04T17:50:12Z,"pop soul","Stephen Day",0.655,0.462,8,-9.438,1,0.0673,0.438,0.000462,0.167,0.749,140.382,4
spotify:track:556jf0hyPQuLNHuNWo12I5,"Floated By","Bismillah","Peter Cat Recording Co.",2019-06-07,256000,0,false,,2021-10-04T17:47:48Z,"indian indie","Panache",0.729,0.286,2,-13.654,1,0.0355,0.283,0.0245,0.105,0.469,92.03,4
spotify:track:4O8UX9BXtf38LDRwP8a9ni,"Fear of Intimacy","Fear of Intimacy","Zack Villere",2017-08-16,131657,0,false,,2021-09-30T01:50:20Z,"bedroom pop","aritech",0.646,0.446,6,-13.765,1,0.118,0.943,0.0487,0.109,0.157,131.967,4
spotify:track:2gEuEnvHdyZhRoXQiaoY1Y,"Reach Out","A Beginner's Mind","Sufjan Stevens;Angelo De Augustine",2021-09-24,223344,45,false,,2021-09-28T13:28:09Z,"baroque pop","Asthmatic Kitty",0.571,0.311,0,-14.301,1,0.0406,0.928,0.0000147,0.11,0.327,82.911,4
spotify:track:2bxGkRxW9n7ctKlO2pcgmR,"帰り道の本","ロックンロールのはじまりは","Emerson Kitamura",2016-12-14,260720,34,false,,2021-09-28T13:06:28Z,"shibuya-kei","bubblingnotes",0.869,0.255,8,-12.495,1,0.303,0.0079,0.87,0.194,0.963,120.011,4
spotify:track:5osNYKCZ2KckJadZ6HgHFf,"Over & Out","Over & Out","Jordan Mackampa",2020-10-16,185122,0,false,,2021-09-27T14:47:15Z,"","Jordan Mackampa",0.678,0.554,2,-6.782,1,0.0673,0.24,0,0.0736,0.746,87.851,4
spotify:track:5IFDc2u4uq7K3beyCRJK4f,"Tartufai","Tape 3","Felbm",2020-09-11,174750,0,false,,2021-09-27T14:27:25Z,"ambient jazz","Soundway Records",0.647,0.702,9,-14.768,1,0.0544,0.679,0.913,0.103,0.379,195.615,4
spotify:track:4dGuRldChjvboZktprNJFM,"Hush - Still Woozy Remix","Hush (Still Woozy Remix)","The Marías;Still Woozy",2021-09-16,182346,63,false,,2021-09-27T14:02:03Z,"bedroom pop","Nice Life/Atlantic",0.708,0.554,10,-6.83,0,0.0311,0.403,0.0428,0.126,0.564,103.999,4
spotify:track:40Q1BPn4TPv0tEKgsa5kKD,"June","Two, Moonlight","Charlie Burg",2018-07-20,150700,0,false,,2021-09-23T12:31:46Z,"","Charlie Burg",0.423,0.304,9,-12.216,1,0.12,0.665,0,0.0953,0.554,178.705,4
spotify:track:27AJf1VXuh3h6QsqQBOLxf,"Channel Orange In Your Living Room","Channel Orange In Your Living Room","Charlie Burg",2020-04-21,158373,0,false,,2021-09-20T13:20:54Z,"","FADER Label",0.698,0.604,11,-6.489,1,0.0494,0.518,0,0.07,0.832,118.692,4
spotify:track:3l8MLr9ihD4WxK9DPKcOwW,"Bound To Lose","Plural","Electric Guest",2017-02-17,223613,34,false,,2021-09-20T00:01:00Z,"","Downtown JV",0.643,0.692,1,-6.031,0,0.0359,0.0108,0.000215,0.0785,0.707,145.675,4
spotify:track:3XBe0m5PQGQ3F7oXsWi5Lw,"Glorious Warrior","Plural","Electric Guest",2017-02-17,242760,42,false,,2021-09-19T23:28:13Z,"","Downtown JV",0.593,0.567,1,-7.536,1,0.0419,0.0186,0.69,0.218,0.57,174.814,4
spotify:track:47ww9AwOrtW59ayC72wMff,"Zero","Plural","Electric Guest",2017-02-17,228213,31,false,,2021-09-19T23:23:52Z,"","Downtown JV",0.786,0.327,0,-8.101,0,0.0335,0.696,0.00000454,0.107,0.428,122.006,4
spotify:track:5fLb8jqjO7QvzMSV6CYlim,"Castaways - Benji's Version","Castaways (Benji's Version)","Benji Kameya",2021-05-13,98977,14,false,,2021-09-14T14:00:18Z,"","High Tide Studios",0.734,0.562,9,-14.321,0,0.142,0.628,0.203,0.389,0.873,82.499,4
spotify:track:4FLaCrEr1DnVyprizWg3XF,"On Satie","In No Particular Order","Sean Angus Watson",2019-12-20,228250,53,false,,2021-09-14T13:56:23Z,"","Sean Angus Studios",0.411,0.0858,8,-16.955,1,0.0405,0.932,0.926,0.109,0.213,135.811,4
spotify:track:5Udre2LnraVsmPASma2qvD,"I Love You so Much It Hurts","Obsolete Music 1","Gammalgrass",2014-01-17,215466,20,false,,2021-09-14T13:56:16Z,"","Division Records",0.441,0.19,0,-13.877,1,0.0305,0.875,0.888,0.32,0.142,100.273,3
spotify:track:6qvtiA4wQQliK6K7oRdovk,"Green Eyes","Mama's Gun","Erykah Badu",2000-10-31,604973,58,true,,2021-09-14T13:56:11Z,"neo soul,r&b","Motown (Kedar)",0.373,0.288,5,-13.295,0,0.058,0.3,0.0267,0.0449,0.197,61.349,3
spotify:track:3kBofOTKMUZ62a311eUwvx,"Warm (feat. Mia)","Warm (feat. Mia)","Dre'es;Mia",2017-10-19,255465,0,false,,2021-09-14T13:13:00Z,"vietnamese hip hop,v-pop,vietnam indie","Futile Sounds",0.662,0.297,8,-14.525,1,0.0301,0.888,0.108,0.119,0.434,94.023,4
spotify:track:25xfVwwykey7PVnsNRutbq,"So Cool","So Cool","Reuben James",2020-05-01,130120,0,false,,2021-09-07T13:27:56Z,"uk r&b,neo soul","Rufio Records",0.694,0.467,10,-11.71,0,0.145,0.811,0.00238,0.111,0.852,82.861,4
spotify:track:1pcSKI4na3DjV2aWwzJXHK,"On Top","On Top","Dan Croll",2021-05-11,208391,28,false,,2021-08-30T13:58:45Z,"","Communion Records",0.677,0.455,9,-8.856,1,0.0888,0.403,0.0583,0.111,0.523,154.214,4
spotify:track:6dFn6my1sHK2bcf23GlHwM,"2009","Swimming","Mac Miller",2018-08-03,347986,70,true,,2021-08-29T20:57:14Z,"","Warner Records",0.533,0.496,6,-9.363,0,0.517,0.77,0.000164,0.0969,0.173,155.158,4
spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,"Come Back to Earth","Swimming","Mac Miller",2018-08-03,161840,81,false,,2021-08-29T20:09:45Z,"","Warner Records",0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,4
spotify:track:0aMHIW1lqrulVCx0LLlr6a,"Cocoa Butter Kisses","Acid Rap","Chance the Rapper;VIC MENSA;Twista",2013-04-30,307187,3,true,,2021-08-29T19:46:24Z,"","Chance the Rapper",0.679,0.645,6,-7.777,0,0.222,0.0518,0,0.145,0.203,125.795,4
spotify:track:6DZz58CbF0AKw5PCKqNKcM,"Come to Life","Donda","Kanye West",2021-08-29,310393,0,false,,2021-08-29T19:04:36Z,"rap","Rock The World/IDJ/Kanye LP7",0.44,0.465,3,-6.592,1,0.0318,0.689,0.00000126,0.384,0.241,126.937,4
spotify:track:42ZrMq4BKsWDrrbMnMRYaK,"Jail","Donda","Kanye West",2021-08-29,297000,2,false,,2021-08-29T17:47:28Z,"rap","Rock The World/IDJ/Kanye LP7",0.458,0.571,4,-6.739,1,0.0949,0.535,0.000305,0.0846,0.586,110.013,4
spotify:track:2quRZ1fs9tcR5sv7m6taSP,"Bleach","Favorites","Justice Der",2018-05-06,195214,35,false,,2021-08-27T14:23:29Z,"","CALL MORE",0.546,0.0669,1,-26.257,0,0.0359,0.989,0.961,0.105,0.462,149,4
spotify:track:4XOXyktJSSyepObphQj8Ke,"Capillary","Capillary","Human Bloom",2019-04-17,210947,40,false,,2021-08-27T14:02:16Z,"","Human Bloom",0.639,0.519,8,-9.039,0,0.0745,0.278,0.00236,0.105,0.379,96.069,4
spotify:track:7d9A5fOV20CTbRfzeI6CcW,"Money’s No Option","Circles Around the Sun","Circles Around The Sun",2020-03-13,319183,33,false,,2021-08-17T19:35:27Z,"jam band","The Royal Potato Family",0.65,0.676,5,-5.302,1,0.0265,0.433,0.534,0.0647,0.317,112.994,4
spotify:track:3ESUgBQUTOiOGOO8e0fKs4,"Rocks on Rainbow","Deafman Glance","Ryley Walker",2018-05-18,105133,0,false,,2021-08-16T18:20:57Z,"","Dead Oceans",0.419,0.397,7,-13.434,1,0.0364,0.969,0.89,0.161,0.899,103.509,4
spotify:track:6u7gmPOz7pzzaeR9xSBpsR,"my hair","Positions","Ariana Grande",2020-10-30,158436,66,false,,2021-08-05T04:01:04Z,"pop","Republic Records",0.686,0.526,0,-6.842,1,0.0374,0.0815,0.00000775,0.144,0.372,92.013,4
spotify:track:2x5Frs6ts14U4MSLrQQlXg,"Why iii Love The Moon.","Yesterday's Tomorrow","Phony Ppl",2015-01-13,331826,1,false,,2021-08-02T17:27:26Z,"indie soul","PHONY PPL LLC",0.706,0.483,1,-7.929,1,0.0393,0.547,0.00000194,0.136,0.663,92.002,4
spotify:track:6epfqp1ff2caRD6VamFd9O,"Brassac","Glitter and Smoke","Violette Wautier",2020-06-18,203368,30,false,,2021-07-28T19:00:27Z,"thai pop,t-pop,thai indie pop","Universal Music (Thailand) Ltd. Distributed Labels",0.639,0.816,2,-5.311,1,0.0479,0.0195,0.0000863,0.0912,0.447,113.059,4
spotify:track:0ldOjxAtxvncOrVWmg6xcw,"Slip","Hmayra","Shubh Saran",2017-05-07,199763,35,false,,2021-07-26T16:40:31Z,"jazz fusion,experimental jazz,math rock","Shubh Saran",0.401,0.369,10,-13.142,0,0.0363,0.157,0.33,0.098,0.743,89.717,3
spotify:track:74neIw6SFkvS2LE2elVE3p,"Beauty Has It Hard","The Bad Plus Joshua Redman","Joshua Redman;The Bad Plus",2015-05-26,420893,21,false,,2021-07-26T15:59:11Z,"jazz,jazz ballads,experimental jazz,jazz fusion,nu jazz","Nonesuch",0.49,0.328,1,-10.604,1,0.0377,0.787,0.307,0.0815,0.179,121.674,4
spotify:track:1q7ZkjnhosfyZHx1CFnpJ6,"Baby No More","Giver Taker","Anjimile",2020-09-18,164613,0,false,,2021-07-26T15:54:02Z,"","Father/Daughter Records",0.89,0.615,9,-8.123,0,0.0632,0.211,0.0226,0.123,0.845,116.924,4
spotify:track:6jDjdfe7npTAxfwVq2HRfr,"Marigolds","Marigolds","Early Eyes",2020-03-17,221625,44,false,,2021-07-26T15:36:20Z,"","Epitaph",0.701,0.711,0,-4.193,1,0.0322,0.0504,0.0304,0.14,0.567,133.027,4
spotify:track:0aefDhwto2nL2kTHIiil0J,"Red Room","Red Room","Hiatus Kaiyote",2021-04-27,232053,44,false,,2021-07-25T02:15:21Z,"neo soul,indie soul,alternative r&b","Brainfeeder",0.687,0.361,7,-9.782,1,0.0501,0.631,0.00479,0.117,0.453,80.935,4
spotify:track:3sICyTPASesVzpfGc1nM2t,"Moon River","French Touch","Carla Bruni",2017-10-06,194346,62,false,,2021-07-18T02:43:21Z,"french jazz,chanson","Universal Music Division Barclay",0.319,0.117,5,-13.233,1,0.0325,0.905,0.000111,0.108,0.138,78.563,3
spotify:track:3KKBT4UfWIP3fBMXn5Oprj,"L'oiseau qui danse","Like What","Tennyson",2015-12-04,116657,0,false,,2021-07-07T22:28:59Z,"","Last Gang",0.751,0.497,11,-8.788,0,0.0565,0.116,0.841,0.104,0.727,130.051,4
spotify:track:7iQzzNzwTCHNW0NO9EVRCO,"The Optimist","The Optimist","Cory Wong",2018-08-17,215520,27,false,,2021-07-07T22:24:29Z,"funk,jazz funk,jazz fusion","Cory Wong",0.677,0.839,0,-6.712,1,0.0338,0.0851,0.842,0.0791,0.555,102.997,4
spotify:track:46oHvXwpEZOFX518we1nJD,"CORSO","CALL ME IF YOU GET LOST","Tyler, The Creator",2021-06-25,146482,61,true,,2021-07-03T13:22:25Z,"","Columbia",0.703,0.845,10,-4.851,0,0.337,0.169,0,0.122,0.745,97.672,4
spotify:track:6mPsXbce09tlhJSrBtLVcx,"Stone Or Lavender","Mood Valiant","Hiatus Kaiyote",2021-06-25,329800,38,false,,2021-07-03T12:53:00Z,"neo soul,indie soul,alternative r&b","Brainfeeder",0.404,0.24,8,-8.858,0,0.0338,0.686,0,0.1,0.195,79.039,1
spotify:track:5CBEzaNEuv3OO32kZoXgOX,"Get Sun (feat. Arthur Verocai)","Mood Valiant","Hiatus Kaiyote;Arthur Verocai",2021-06-25,337626,49,false,,2021-07-03T12:23:42Z,"neo soul,indie soul,alternative r&b,brazilian jazz,bossa nova,mpb","Brainfeeder",0.33,0.655,7,-6.532,1,0.163,0.107,0.000851,0.116,0.495,90.315,4
spotify:track:3PHgxKy3nKy0v9KvUtHl8g,"And We Go Gentle","Mood Valiant","Hiatus Kaiyote",2021-06-25,203266,58,false,,2021-07-03T12:22:01Z,"neo soul,indie soul,alternative r&b","Brainfeeder",0.587,0.584,4,-7.594,0,0.0395,0.299,0.0000253,0.109,0.525,71.826,4
spotify:track:3STeMaQt9svi9EyB4BYrIc,"Chivalry Is Not Dead","Mood Valiant","Hiatus Kaiyote",2021-06-25,206826,45,false,,2021-06-29T20:10:24Z,"neo soul,indie soul,alternative r&b","Brainfeeder",0.562,0.752,4,-5.562,0,0.181,0.263,0.00000131,0.146,0.564,134.78,4
spotify:track:3iDnfEHmYDrrB8FjBQIgVL,"In Motion","In Motion","Jank Setup",2019-04-12,327690,23,false,,2021-06-29T15:12:35Z,"","Jank Setup",0.406,0.55,9,-7.025,0,0.166,0.185,0.0000367,0.133,0.571,75.108,4
spotify:track:0fNY6p1S1PCwpnK9hlP4qz,"Pictures of You","PREP","PREP",2020-10-30,235631,0,false,,2021-06-26T14:08:59Z,"","Bright Antenna",0.919,0.519,2,-6.407,1,0.0537,0.139,0.0000267,0.166,0.555,115.992,4
spotify:track:2EVRfng6TfvrK0TWtx4Mhz,"Turn The Music Up","PREP","PREP",2020-10-30,278440,0,false,,2021-06-26T13:46:07Z,"","Bright Antenna",0.915,0.495,8,-7.517,1,0.0581,0.0585,0.011,0.941,0.64,120.012,4
spotify:track:63cgeMV2nSl851R7jy4lxw,"Cheapest Flight","Cheapest Flight","PREP",2016-01-01,268460,0,false,,2021-06-15T05:50:41Z,"","PREP Music",0.677,0.654,5,-5.228,0,0.0372,0.291,0.0000111,0.138,0.563,80.004,4
spotify:track:7kfzX7ufDOV18X8l00ko4u,"Being Human - Single Version","Steven Universe Future (Original Soundtrack)","Emily King;aivi & surasshu;Rebecca Sugar;Roger Hicks;Edwin Rhodes;Travis Kindred",2020-10-23,106016,56,false,,2021-06-11T06:20:10Z,"score","Cartoon Network / WaterTower Music",0.719,0.333,7,-16.695,1,0.0384,0.851,0.608,0.105,0.818,126.95,4
spotify:track:4Aj1eHsMtEmjpJUWdUWiVa,"Georgia","The Seven EP","Emily King",2011-07-12,243533,43,false,,2021-06-11T06:17:36Z,"pop soul","Emily King",0.747,0.224,0,-14.586,1,0.0649,0.58,0.000235,0.235,0.212,105.014,4
spotify:track:1IlBPaXuM7Fl6tiH9CPQlQ,"Distance","The Switch","Emily King",2015-06-26,231448,51,false,,2021-06-11T06:12:51Z,"pop soul","Making Music Records",0.712,0.217,7,-12.944,1,0.0813,0.846,0.0000561,0.265,0.468,136.986,4
spotify:track:2q3VZjLVCWbJq0rICML7va,"Woo!","I'm Allergic To Dogs!","Remi Wolf",2020-06-24,196562,53,true,,2021-06-02T17:33:19Z,"","Island Records",0.784,0.462,0,-5.091,0,0.0548,0.207,0.00000345,0.106,0.744,86.004,4
spotify:track:47vPXvOFRn4XSIzYem5JPe,"Ball","Sen Am","Duval Timothy",2017-10-27,257844,32,false,,2021-06-02T17:29:50Z,"ambient jazz","Carrying Colour",0.6,0.0888,11,-16.903,1,0.0568,0.974,0.601,0.117,0.121,77.155,4
spotify:track:1abFkY2jm6KDFMZ7RD9YJh,"Painkiller","Painkiller","Ruel",2019-04-30,213597,56,false,,2021-05-31T18:28:53Z,"","RCA Records Label",0.675,0.414,5,-6.508,1,0.0569,0.105,0,0.192,0.439,128.927,4
spotify:track:6z4n862KhNJNWDYSn4aLL5,"Anomalie bleue","Tako Tsubo","L'Impératrice",2021-03-26,232178,54,false,,2021-05-31T17:41:48Z,"french indie pop,french house,french pop","microqlima",0.849,0.378,0,-11.972,0,0.0455,0.324,0.583,0.293,0.229,116.998,4
spotify:track:6hPjEABJIKfUTF9yKlyFbb,"Someday Morning","Someday Morning","Pole Vault",2019-06-29,177214,0,false,,2021-05-31T17:28:55Z,"","Computer Lab",0.847,0.556,7,-9.705,1,0.0441,0.181,0.625,0.119,0.278,104.972,4
spotify:track:4riDfclV7kPDT9D58FpmHd,"Some","Some","Steve Lacy",2016-10-31,118393,78,true,,2021-05-31T17:23:38Z,"","L-M Records",0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01,4
spotify:track:1fIwcBaGRP9xUX98McNNLl,"July Play (Tiny Room Sessions)","July Play (Tiny Room Sessions)","Greg Spero;Ronald Bruner, Jr.;MonoNeon;Ruslan Sirota",2020-07-03,200154,0,false,,2021-05-28T21:01:11Z,"nu jazz,jazz fusion,jazz funk,jazz","Tiny Records",0.337,0.652,11,-13.223,1,0.0296,0.438,0.808,0.0845,0.0807,134.733,4
spotify:track:6LbtLmUbt5MCydSpovIJAw,"Don't Forget Your Neighborhood","Don't Forget Your Neighborhood","Cola Boyy;The Avalanches",2021-05-26,294413,0,false,,2021-05-28T15:15:37Z,"plunderphonics","Record Makers",0.64,0.837,10,-5.859,1,0.039,0.0634,0.00000289,0.169,0.377,114.672,4
spotify:track:7hRYauk30VeBFmdeFQPNVx,"Never In Your Sun","In Square Circle","Stevie Wonder",1985-09-13,246960,39,false,,2021-05-18T16:19:56Z,"motown,classic soul,soul","Motown",0.818,0.346,6,-16.961,0,0.0575,0.111,0,0.077,0.723,121.256,4
spotify:track:06QV1CmV7BSPWAF1l5p6fi,"Sayonara no Umi (Instrumental)","Baka no Uta","Gen Hoshino",2010-06-23,141602,17,false,,2021-05-18T16:16:27Z,"j-pop,anime","Speedstar",0.444,0.0435,2,-21.944,1,0.0511,0.99,0.86,0.106,0.365,132.189,4
spotify:track:3BnKPpfYjejXbZ3Glx0gEp,"Hypnosis","Float Back To You","Holy Hive",2020-05-29,231868,0,false,,2021-05-18T16:16:25Z,"retro soul","Big Crown Records",0.582,0.554,10,-7.214,1,0.0293,0.216,0.0816,0.098,0.642,93.218,4
spotify:track:1doU1LSa3k9wgXpVILuoxV,"Colouour","græ","Moses Sumney",2020-05-15,187600,0,false,,2021-05-18T16:12:06Z,"art pop,indie soul","Jagjaguwar",0.302,0.268,9,-10.979,1,0.0361,0.932,0.0517,0.0975,0.0738,97.194,4
spotify:track:5t6IbDoIR1s3NQvjXzDdSu,"Waitin' on Ya","Smiling with No Teeth","Genesis Owusu",2021-03-05,344000,0,false,,2021-05-12T14:38:07Z,"","House Anxiety / Ourness",0.786,0.466,5,-6.285,1,0.0974,0.675,0.000121,0.112,0.641,125.996,4
spotify:track:3ujuDsiyBLAXAB6dtNwpGu,"Flower Moon (feat. Steve Lacy)","Father of the Bride","Vampire Weekend;Steve Lacy",2019-05-03,237346,42,false,,2021-05-10T14:54:08Z,"indie,baroque pop","Columbia",0.726,0.759,9,-7.151,1,0.0614,0.529,0.00068,0.15,0.393,110.05,4
spotify:track:2m81cX2IJDdFByuiLSEjEv,"鉄鎖","Crumbling","Mid-Air Thief",2018-12-04,307700,0,false,,2021-05-10T14:54:05Z,"neo-psychedelic","Botanical House",0.349,0.774,11,-8.08,1,0.14,0.583,0.114,0.422,0.161,127.9,4
spotify:track:6FmnMoph4yx7zjhuBcrHDv,"Kenny","Kenny","Still Woozy",2021-04-30,194133,47,false,,2021-05-03T21:41:12Z,"bedroom pop","Still Woozy Productions Inc., under exclusive license to Interscope Records",0.743,0.49,1,-10.845,1,0.0377,0.307,0.0393,0.108,0.394,120.028,4
spotify:track:55nD22U1Y91PaZFjcbjyoZ,"Love U Like the Sun in June","A Freak Grows in Brooklyn","Ryan Scott",2019-08-23,235705,46,false,,2021-04-26T16:05:49Z,"","Make My Own Records BYOB",0.522,0.494,2,-4.866,0,0.223,0.00774,0.00703,0.102,0.835,174.127,4
spotify:track:1zFbBrZmJr1Z49HYe84dBg,"Harvey","Invitation to Her's","Her's",2018-08-24,211165,84,false,,2021-04-25T17:43:27Z,"indie","Heist Or Hit Records",0.588,0.855,9,-6.153,1,0.0372,0.0735,0.815,0.128,0.717,141.941,4
spotify:track:3QCGdbsEN1aCgcr4lKyawZ,"Awake O Zion","Praise Belongs To God / Ye Shall Receive","Twinkie Clark",2006-08-15,353653,0,false,,2021-04-24T18:38:47Z,"gospel,traditional gospel","Sound of Gospel",0.672,0.767,8,-7.434,0,0.198,0.408,0.267,0.454,0.541,130.371,4
spotify:track:5Ft8PE5aEuTdAFBXvbQY8r,"DON'T LET GO","PAUL","PJ Morton",2019-08-09,147682,33,false,,2021-04-23T15:33:17Z,"neo soul","Morton Records / EMPIRE",0.469,0.0546,1,-21.296,1,0.14,0.815,0,0.248,0.126,110.222,1
spotify:track:586x9eVdbpr6CeQ3LO1V2d,"KID AGAIN","PAUL","PJ Morton",2019-08-09,152386,40,false,,2021-04-23T15:20:05Z,"neo soul","Morton Records / EMPIRE",0.674,0.564,6,-7.528,1,0.29,0.457,0.00000155,0.474,0.61,86.982,4
spotify:track:2VbX2o6nhFu6F4SJnERp0x,"Alone Again","Alone Again","Greg Mayo;Akie Bermiss",2019-10-18,350320,27,false,,2021-04-19T19:28:34Z,"","Head Bitch Music",0.433,0.382,6,-6.979,0,0.0409,0.495,0,0.154,0.53,162.129,4
spotify:track:2DgMxFMUQRPthW4ROhjen1,"SWEET","SATURATION II","BROCKHAMPTON",2017-08-25,274274,59,true,,2021-04-16T20:06:05Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.718,0.628,10,-6.007,0,0.223,0.543,0,0.116,0.722,92.107,4
spotify:track:4lHn71Qf2WBpIFcQ3PMnnO,"Good Thing","What's It Like?","Sure Sure",2019-06-27,184626,0,true,,2021-04-16T13:48:16Z,"","Sure Sure",0.815,0.535,1,-7.023,0,0.0765,0.121,0.0000692,0.136,0.888,144.01,4
spotify:track:4HOg84QsolNLzNp08qZ3sX,"didya think","Wait","Arlie",2018-09-19,200466,60,false,,2021-04-14T19:19:02Z,"","Atlantic Records",0.468,0.89,4,-2.974,1,0.0701,0.00415,0.0000121,0.508,0.709,140.265,4
spotify:track:2f8U2ig4DAx6MBn8xleACT,"take me there","just friends","potsu;Chance Thrash",2018-07-17,190112,0,false,,2021-04-14T01:34:23Z,"lo-fi","potsu",0.692,0.448,0,-13.417,1,0.0286,0.772,0.87,0.347,0.533,102.013,4
spotify:track:7IdmHcv0kRfUXTCRsqVFFt,"DON'T BREAK MY HEART - Acoustic Version","The Piano Album","PJ Morton;Rapsody",2020-02-14,262723,31,false,,2021-04-12T15:38:52Z,"neo soul","Morton Records",0.453,0.252,5,-12.96,0,0.0377,0.922,0,0.171,0.356,94.324,4
spotify:track:1v1Z3eg5qucXO2PqG6aCWy,"READY - Acoustic Version","The Piano Album","PJ Morton",2020-02-14,153889,43,false,,2021-04-12T13:58:44Z,"neo soul","Morton Records",0.579,0.257,5,-13.364,0,0.0387,0.93,0,0.195,0.485,93.308,3
spotify:track:0Y0yykDeSGqg0whcAh5wHR,"Half-Moon Bag","Half-Moon Bag","Feng Suave",2020-05-15,274266,4,false,,2021-04-12T13:38:10Z,"bedroom pop","Feng Suave",0.577,0.347,4,-12.985,1,0.0271,0.656,0.000122,0.361,0.564,100.041,4
spotify:track:02IsuoGrK9c8BhwTo2MzFv,"Arnold Palmer","3 for 1","Jeb Bush Orchestra",2018-04-08,209333,0,false,,2021-04-12T13:28:20Z,"","Hooker St. Records",0.642,0.408,0,-10.22,1,0.089,0.0342,0.0323,0.31,0.324,76.005,4
spotify:track:4vcoNCrTtunmJ9q8srpVly,"Season 2 Episode 3","How To Be A Human Being","Glass Animals",2016-08-26,243509,58,false,,2021-04-08T23:47:00Z,"","Wolf Tone",0.742,0.289,5,-7.833,0,0.115,0.543,0.0000457,0.228,0.71,147.986,4
spotify:track:6iGPBcdGv5gVGFZiKAGID5,"The Night Me and Your Mama Met","""Awaken, My Love!""","Childish Gambino",2016-12-02,214080,0,false,,2021-04-05T15:41:33Z,"","Glassnote Entertainment Group LLC",0.416,0.112,1,-15.055,0,0.0311,0.967,0.188,0.0611,0.102,134.043,3
